Date,Pressure ,Exceed,Outlet,Inlet,Difference,Status
21-08-2020,116,95,,,,
22-08-2020,115,95,,,,
23-08-2020,114,95,,,,
24-08-2020,112,95,,,,
25-08-2020,110,94,,,,
26-08-2020,108,94,,,,
27-08-2020,106,94,,,,
28-08-2020,104,94,,,,
29-08-2020,102,94,,,,
30-08-2020,100,94,,,,
31-08-2020,98,94,,,,
01-09-2020,95,94,,,,
02-09-2020,92,93,,,,
03-09-2020,89,93,,,,
04-09-2020,86,93,,,,
05-09-2020,83,92,,,,
06-09-2020,80,92,,,,
07-09-2020,77,92,,,,
08-09-2020,75,92,,,,
09-09-2020,73,92,,,,
10-09-2020,73,92,,,,
11-09-2020,71,92,,,,
12-09-2020,69,92,,,,
13-09-2020,67,92,,,,
14-09-2020,67,92,,,,
15-09-2020,65,92,,,,
16-09-2020,63,92,,,,
17-09-2020,61,92,,,,
18-09-2020,59,92,,,,
19-09-2020,69,92,,,,
20-09-2020,87,96,,,,
21-09-2020,109,100,,,,
22-09-2020,156,102,,,,
23-09-2020,216,102,,,,
24-09-2020,277,104,,,,
25-09-2020,341,106,,,,
26-09-2020,405,108,,,,
27-09-2020,462,108,,,,
28-09-2020,520,108,,,,
29-09-2020,582,108,,,,
30-09-2020,647,112,,,,
01-10-2020,712,112,,,,
02-10-2020,774,112,,,,
03-10-2020,837,112,,,,
04-10-2020,894,111,,,,
05-10-2020,945,111,,,,
06-10-2020,989,111,,,,
07-10-2020,1033,110,,,,
08-10-2020,1087,110,,,,
09-10-2020,1135,110,,,,
10-10-2020,1177,110,,,,
11-10-2020,1211,109,,,,
12-10-2020,1246,109,,,,
13-10-2020,1277,109,,,,
14-10-2020,1295,109,,,,
15-10-2020,1295,109,,,,
16-10-2020,1295,108,,,,
17-10-2020,1297,108,,,,
18-10-2020,1299,108,,,,
19-10-2020,1297,108,,,,
20-10-2020,1295,108,,,,
21-10-2020,1295,108,,,,
22-10-2020,1299,108,,,,
23-10-2020,1310,110,,,,
24-10-2020,1327,112,,,,
25-10-2020,1477,114,,,,
26-10-2020,1518,116,,,,
27-10-2020,1529,118,,,,
28-10-2020,1523,118,,,,
29-10-2020,1529,128,,,,
30-10-2020,1540,136,,,,
31-10-2020,1550,138,,,,
01-11-2020,1540,138,,,,
02-11-2020,1530,138,,,,
03-11-2020,1530,138,,,,
04-11-2020,1530,138,,,,
05-11-2020,1508,138,,,,
06-11-2020,1487,138,,,,
07-11-2020,1477,138,,,,
08-11-2020,1467,138,,,,
09-11-2020,1454,138,,,,
10-11-2020,1440,138,,,,
11-11-2020,1424,138,,,,
12-11-2020,1400,138,,,,
13-11-2020,1381,140,,,,
14-11-2020,1363,140,,,,
15-11-2020,1358,141,,,,
16-11-2020,1416,142,,,,
17-11-2020,1446,155,,,,
18-11-2020,1518,164,,,,
19-11-2020,1582,170,,,,
20-11-2020,1628,173,,,,
21-11-2020,1675,175,,,,
22-11-2020,1719,175,,,,
23-11-2020,1751,175,,,,
24-11-2020,1786,178,,,,
25-11-2020,1841,186,,,,
26-11-2020,2006,244,,,,
27-11-2020,2214,310,,,,
28-11-2020,2742,361,,,,
29-11-2020,2814,403,,,,
30-11-2020,2848,465,,,,
01-12-2020,2902,504,,,,
02-12-2020,2873,547,,,,
03-12-2020,2867,590,,,,
